lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,assentar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,cavar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,celebrar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,combinar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,começar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,consignar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,criar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,edificar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,erguer
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,fazer
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,firmar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,fixar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,instaurar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,instituir
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,marcar
pono,lilaLemma:118414,01647229-v,criação,criar ou estabelecer as bases,plantar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,alicerçar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,basear
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,fundamentar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,alicerçar-se
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,ancorar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,apoiar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,assentar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,chapar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,condizer
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,depositar-se
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,estabelecer
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,estampar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,estribar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,firmar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,firmar-se
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,fundar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,harmonizar-se
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,jazer
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,pespegar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,pregar_com
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,repoisar
pono,lilaLemma:118414,00636888-v,cognição,utilizar como base para; encontrado no,repousar
pono,lilaLemma:118414,02345647-v,posse,doar o que não é estritamente necessário,dispensar
pono,lilaLemma:118414,02345647-v,posse,doar o que não é estritamente necessário,doar
pono,lilaLemma:118414,01489465-v,contato,sair ou descarregar,deixar
pono,lilaLemma:118414,01489465-v,contato,sair ou descarregar,descarregar
pono,lilaLemma:118414,00869931-v,comunicação,apresentar uma acusação formal contra,acusar
pono,lilaLemma:118414,00715541-v,cognição,definir claramente,especificar
pono,lilaLemma:118414,00715541-v,cognição,definir claramente,reduzir
pono,lilaLemma:118414,01575675-v,contato,colocar (algo em algum lugar) firmemente,pôr
pono,lilaLemma:118414,01575675-v,contato,colocar (algo em algum lugar) firmemente,situar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,botar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,carregar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,colocar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,pôr
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,aplicar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,assentar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,chegar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,cobrir
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,começar_a
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,considerar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,dedicar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,deitar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,deixar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,depor
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,depositar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,desatar_a
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,dispor
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,encaixar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,enfiar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,enfornar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,expor
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,expressar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,fazer_ficar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,guardar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,imprimir
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,inserir
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,introduzir
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,lançar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,largar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,levar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,ligar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,meter
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,poisar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,pousar
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,vender
pono,lilaLemma:118414,01494310-v,contato,colocar em um determinado lugar ou num lugar abstrato,vestir
pono,lilaLemma:118414,01688256-v,criação,fazer um retrato de,representar
pono,lilaLemma:118414,00779601-v,comunicação,dar um descanso para,apoiar
pono,lilaLemma:118414,00779601-v,comunicação,dar um descanso para,descansar
pono,lilaLemma:118414,00779601-v,comunicação,dar um descanso para,repousar
pono,lilaLemma:118414,01567275-v,contato,"colocar ou conjunto (sementes, mudas ou plantas) para o chão",colocar
pono,lilaLemma:118414,01567275-v,contato,"colocar ou conjunto (sementes, mudas ou plantas) para o chão",plantar
pono,lilaLemma:118414,01567275-v,contato,"colocar ou conjunto (sementes, mudas ou plantas) para o chão",pôr
pono,lilaLemma:118414,01662771-v,criação,"moldar (por exemplo, metal quente ou cera), despejando num molde",fundir
pono,lilaLemma:118414,01662771-v,criação,"moldar (por exemplo, metal quente ou cera), despejando num molde",moldar
pono,lilaLemma:118414,00637115-v,cognição,encontrado ou terreno,construir
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],abastecer
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],fornecer
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],prover
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],suprir
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],aprovisionar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],ceder
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],conceder
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],dotar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],equipar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],facilitar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],facultar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],franquear
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],guarnecer
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],habilitar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],munir
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],oferecer
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],permitir
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],prestar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],proporcionar
pono,lilaLemma:118414,02327200-v,posse,[give something useful or necessary to],providenciar
pono,lilaLemma:118414,00050454-v,corpo,remover as roupas,despir
pono,lilaLemma:118414,02722663-v,estado,introduzir,apresentar
pono,lilaLemma:118414,02722663-v,estado,introduzir,propor
pono,lilaLemma:118414,02722663-v,estado,introduzir,formular
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,prezar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,respeitar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,venerar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,apreciar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,considerar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,estimar
pono,lilaLemma:118414,00694068-v,cognição,respeitar muito; considerar muito bem,valorizar
pono,lilaLemma:118414,01661243-v,criação,"construir, construir ou erguer",construir
pono,lilaLemma:118414,01661243-v,criação,"construir, construir ou erguer",erigir
pono,lilaLemma:118414,01661243-v,criação,"construir, construir ou erguer",levantar
pono,lilaLemma:118414,00706557-v,cognição,Apresentar para consideração,oferecer
pono,lilaLemma:118414,01514126-v,contato,ereto e aperte,armar
pono,lilaLemma:118414,00717208-v,cognição,tomar algo como preexistente e dado,pressupor
pono,lilaLemma:118414,00717208-v,cognição,tomar algo como preexistente e dado,tomar como premissa
pono,lilaLemma:118414,00690614-v,cognição,julgar ser,achar
pono,lilaLemma:118414,00690614-v,cognição,julgar ser,considerar
pono,lilaLemma:118414,00690614-v,cognição,julgar ser,ver
pono,lilaLemma:118414,00690614-v,cognição,julgar ser,contar
pono,lilaLemma:118414,00739662-v,cognição,atribuir a uma classe ou tipo,classificar
pono,lilaLemma:118414,01088923-v,competição,chegar em um estação,situar
pono,lilaLemma:118414,01088923-v,competição,chegar em um estação,apostar
pono,lilaLemma:118414,01088923-v,competição,chegar em um estação,colocar
pono,lilaLemma:118414,02456493-v,relação social,[place in a grave or tomb],enterrar
pono,lilaLemma:118414,02456493-v,relação social,[place in a grave or tomb],sepultar
pono,lilaLemma:118414,02456493-v,relação social,[place in a grave or tomb],soterrar
pono,lilaLemma:118414,02456493-v,relação social,[place in a grave or tomb],inumar
pono,lilaLemma:118414,02456493-v,relação social,[place in a grave or tomb],subterrar
pono,lilaLemma:118414,02694933-v,estado,"[determine or indicate the place, site, or limits of, as if by an instrument or by a survey]",achar
pono,lilaLemma:118414,02694933-v,estado,"[determine or indicate the place, site, or limits of, as if by an instrument or by a survey]",localizar
pono,lilaLemma:118414,02694933-v,estado,"[determine or indicate the place, site, or limits of, as if by an instrument or by a survey]",situar
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",despender
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",esgotar
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",gastar
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",acabar
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",usar
pono,lilaLemma:118414,01158572-v,consumo,"esgotar, consumir totalmente",utilizar
pono,lilaLemma:118414,00613393-v,cognição,parar de manter ou insistir em; idéias ou reivindicações,abandonar
pono,lilaLemma:118414,00613393-v,cognição,parar de manter ou insistir em; idéias ou reivindicações,desistir
pono,lilaLemma:118414,00613393-v,cognição,parar de manter ou insistir em; idéias ou reivindicações,largar mão
pono,lilaLemma:118414,00613393-v,cognição,parar de manter ou insistir em; idéias ou reivindicações,renunciar
